sa1,pop
1131302,261
1131303,458
1131304,495
1131305,498
1131306,414
1131307,381
1131308,315
1131309,371
1131310,515
1131311,408
1131312,294
1131313,276
1131314,507
1131315,273
1131316,361
1131317,446
1131318,445
1131319,322
1131320,496
1131321,323
1131322,380
1131323,346
1131324,0
1131325,474
1131326,192
1131327,565
1131328,506
1131329,0
1131330,258
1131331,0
1131332,418
1131333,442
1131334,233
1131335,391
1131336,536
1131337,305
1131338,344
1131339,313
1131340,165
1131341,341
1131342,539
1131343,246
1131344,0
1131345,356
1131346,356
1131347,504
1131348,325
1131349,451
1131350,652
1131351,438
1131352,259
1131401,454
1131402,541
1131403,389
1131404,399
1131405,527
1131406,451
1131407,406
1131408,493
1131409,336
1131410,380
1131411,611
1131412,408
1131413,358
1131414,313
1131415,433
1131416,299
1131417,467
1131418,0
1131419,326
1131420,4
1131421,14
1131422,355
1131423,373
1131501,340
1131502,369
1131503,282
1131504,549
1131505,440
1131506,706
1131507,221
1131508,323
1131509,291
1131510,338
1131511,357
1131512,512
1131513,431
1131514,540
1131515,393
1131516,540
1131517,506
1131518,482
1131519,354
1131520,635
1131521,421
1131522,600
1131523,581
1131524,517
1131525,439
1131526,283
1131527,388
1131528,402
1131529,474
1131530,436
1131531,283
1131532,414
1131533,561
1131534,297
1131535,610
1131536,710
1131537,581
1131538,308
1131539,488
1131540,453
1131541,359
1131542,435
1131543,605
1131544,598
1131545,365
1131546,460
1131601,0
1131602,175
1131603,230
1131605,500
1131606,473
1131607,376
1131608,347
1131609,258
1131610,432
1131611,357
1131612,324
1131613,478
1131614,284
1131615,334
1131616,241
1131617,555
1131618,352
1131619,297
1131620,393
1131621,309
1131622,384
1131623,610
1131624,407
1131625,301
1131626,373
1131627,334
1131628,301
1131629,312
1131630,460
1131631,365
1131632,514
1131633,398
1131634,561
1131635,193
1131636,438
1131637,0
1131638,479
1131639,466
1131640,550
1131641,388
1131642,889
1131643,715
1131644,677
1131645,603
1131646,647
1131647,905
1131648,937
1131649,791
1131650,0
1131651,7
1131701,10
1131702,528
1131703,554
1131705,334
1131706,440
1131707,591
1131708,433
1131709,612
1131710,517
1131711,635
1131712,371
1131713,14
1131714,408
1131715,496
1131716,0
1131718,424
1131719,563
1131720,554
1131721,597
1131723,229
1131724,284
1131725,385
1131726,540
1131727,279
1131728,445
1131729,353
1131730,475
1131731,544
1131732,386
1131733,615
1131734,579
1131736,406
1131737,450
1131738,414
1131739,712
1131742,577
1131744,437
1131746,606
1131747,402
1131748,285
1131749,413
1131750,445
1131751,334
1131752,384
1131753,328
1131754,634
1131755,271
1131756,452
1131757,287
1131758,296
1131759,220
1131760,334
1131761,322
1131762,480
1131801,32
1131802,9
1131803,0
1131901,325
1131902,336
1131903,508
1131904,215
1131905,411
1131906,362
1131907,399
1131908,404
1131909,532
1131910,13
1131911,4
1131912,324
1131913,1026
1131914,680
1131915,429
1131916,502
1131917,584
1131918,458
1131919,310
1131920,3
1131921,792
1131922,742
1131923,464
1131924,402
1131925,403
1131926,579
1131927,372
1131928,704
1131929,550
1131930,325
1131931,641
1131932,422
1131933,420
1131934,404
1131935,539
1131936,377
1131937,610
1131938,363
1131939,396
1131940,366
1131941,444
1131942,321
1131943,296
1131944,484
1131945,429
1131946,537
1131947,301
1131948,624
1132001,15
1132002,9
1132003,0
1132102,477
1132103,360
1132104,544
1132105,368
1132106,451
1132108,440
1132109,412
1132111,789
1132112,487
1132113,418
1132114,485
1132115,437
1132116,472
1132117,273
1132118,791
1132119,657
1132120,19
1132121,0
1132122,0
1132123,8
1132124,367
1132125,74
1132126,326
1132127,1242
1132128,314
1132129,390
1132130,212
1132201,558
1132202,319
1132203,491
1132204,320
1132205,379
1132206,342
1132207,256
1132208,332
1132209,591
1132210,359
1132211,494
1132212,246
1132213,434
1132214,247
1132215,564
1132216,772
1132217,1197
1132218,928
1132220,195
1132221,529
1132222,332
1132223,420
1132224,390
1132225,243
1132226,255
1132227,698
1132228,345
1132229,398
1132230,272
1132231,495
1132232,381
1132233,378
1132234,608
1132235,478
1132236,553
1132237,453
1132238,450
1132239,514
1132240,462
1132241,444
1132242,420
1132243,216
1132244,469
1132245,347
1132246,303
1132247,330
1132248,0
1132249,1338
1132250,910
1132251,1942
1132301,360
1132302,278
1132303,460
1132304,382
1132305,532
1132306,535
1132307,231
1132308,446
1132309,795
1132310,469
1132311,392
1132312,330
1132313,417
1132314,427
1132315,389
1132316,420
1132317,497
1132318,259
1132319,364
1132320,497
1132321,0
1132322,448
1132323,349
1132324,0
1132325,478
1132326,331
1132327,568
1132328,505
1132329,231
1132401,11
1132501,61
1132601,506
1132602,432
1132603,227
1132604,343
1132605,440
1132606,557
1132607,571
1132608,433
1132609,440
1132610,476
1132611,601
1132612,396
1132613,642
1132614,343
1132615,426
1132616,487
1132617,396
1132618,408
1132619,508
1132620,562
1132621,306
1132622,533
1132624,368
1132625,455
1132626,324
1132627,434
1132628,514
1132629,532
1132630,440
1132631,456
1132632,488
1132633,453
1132634,226
1132635,308
1132636,290
1132637,356
1132638,773
1132639,337
1132640,334
1132641,221
1132642,237
1132643,399
1132644,506
1132645,353
1132646,212
1132647,497
1132648,553
1132649,405
1132650,369
1132651,613
1132652,655
1132653,484
1132654,233
1132655,373
1132656,446
1132657,359
1132658,53
1132659,434
1132660,288
1132661,402
1132662,518
1132663,451
1132664,358
1132701,360
1132702,447
1132703,377
1132704,421
1132705,576
1132706,588
1132707,457
1132708,570
1132709,516
1132710,405
1132711,514
1132712,318
1132713,494
1132714,488
1132715,355
1132716,426
1132717,235
1132718,507
1132719,379
1132720,311
1132721,369
1132722,317
1132723,435
1132724,368
1132725,631
1132726,261
1132727,241
1132728,274
1132729,461
1132730,292
1132731,411
1132732,430
1132733,467
1132734,464
1132735,353
1132736,312
1132737,548
1132738,531
1132739,415
1132740,278
1132741,278
1132742,473
1132743,371
1132744,255
1132745,367
1132746,314
1132747,397
1132748,357
1132749,420
1132750,422
1132801,580
1132802,424
1132803,256
1132804,233
1132805,24
1132806,317
1132807,636
1132808,364
1132809,237
1132810,510
1132811,516
1132812,232
1132813,165
1132814,327
1132815,321
1132816,4
1132817,584
1132818,333
1132819,305
1132820,484
1132821,555
1132822,449
1132901,389
1132902,155
1132903,699
1132904,295
1132905,384
1132906,306
1132907,386
1132908,353
1132909,749
1132910,406
1132911,203
1132912,350
1132913,436
1132914,678
1132915,139
1132916,400
1132917,466
1132918,357
1132919,458
1132920,365
1132921,587
1132922,417
1132923,254
1132924,354
1132925,264
1132926,561
1132927,571
1132928,333
1133001,809
1133003,482
1133004,532
1133005,238
1133006,478
1133007,357
1133008,536
1133009,603
1133010,556
1133011,989
1133013,346
1133014,6
1133015,433
1133016,654
1133017,313
1133018,30
1133020,0
1133021,33
1133022,281
1133023,321
1133026,505
1133027,532
1133028,591
1133029,491
1133030,540
1133031,705
1133032,518
1133033,733
1133034,250
1133035,446
1133036,350
1133037,245
1133038,0
1133039,202
1133040,348
1133041,71
1133042,530
1133043,273
1133044,523
1133045,366
1133101,18
1133102,300
1133103,450
1133105,335
1133106,504
1133107,286
1133108,360
1133109,423
1133110,261
1133111,507
1133112,289
1133113,428
1133114,387
1133115,350
1133116,392
1133117,602
1133118,484
1133119,457
1133120,2202
1133121,390
1133122,310
1133123,424
1133124,572
1133125,386
1133126,1067
1133127,472
1133128,0
1133129,253
1133130,509
1133131,478
1133132,549
1133133,555
1133134,414
1133135,352
1133136,401
1133137,300
1133138,316
1133139,415
1133140,342
1133141,465
1133142,477
1133143,600
1133144,526
1133201,755
1133203,0
1133204,609
1133205,472
1133206,619
1133207,338
1133208,508
1133209,843
1133210,267
1133211,348
1133212,410
1133213,353
1133214,530
1133215,321
1133216,381
1133217,404
1133218,301
1133219,558
1133220,451
1133221,347
1133222,590
1133223,512
1133224,478
1133225,794
1133226,475
1133227,568
1133228,442
1133229,417
1133230,495
1133231,362
1133232,450
1133233,301
1133234,567
1133235,407
1133236,488
1133237,330
1133238,372
1133239,330
1133240,1325
1133241,358
1133242,399
1133243,493
1133244,396
1133245,472
1133246,284
1133247,455
1133248,376
1133249,623
1133250,397
1133251,345
1133252,360
1133253,112
1133254,1261
1133301,141
1133302,385
1133303,245
1133304,219
1133305,600
1133306,689
1133307,720
1133308,336
1133309,278
1133310,602
1133311,286
1133312,343
1133313,537
1133314,462
1133315,252
1133316,247
1133317,2436
1133318,379
1133319,537
1133320,613
1133321,261
1133322,415
1133323,391
1133324,400
1133325,378
1133326,277
1133327,120
1133328,242
1133329,501
1133330,335
1133331,435
1133332,163
1133333,477
1133334,423
1133335,234
1133336,364
1133337,220
1133338,489
1133339,304
1133340,396
1133341,284
1133342,385
1133343,467
1133344,296
1133345,609
1133346,376
1133347,741
1133348,504
1133349,414
1133401,267
1133402,589
1133403,692
1133404,404
1133405,369
1133406,523
1133408,469
1133409,417
1133410,480
1133411,376
1133413,494
1133414,0
1133416,484
1133418,736
1133419,348
1133420,152
1133421,480
1133422,366
1133423,411
1133424,568
1133425,413
1133428,522
1133429,343
1133430,437
1133431,582
1133432,837
1133433,220
1133436,450
1133437,367
1133438,624
1133439,95
1133440,461
1133441,366
1133442,395
1133443,162
1133444,361
1133445,459
1133446,813
1133447,310
1133448,577
1133449,378
1133450,508
1133451,319
1133452,1076
1133453,1099
1133454,300
1133455,545
1133501,387
1133502,456
1133503,723
1133504,174
1133505,483
1133506,376
1133507,473
1133508,167
1133509,299
1133510,870
1133511,286
1133512,339
1133513,4323
1133514,420
1133515,472
1133516,556
1133517,382
1133518,659
1133519,423
1133520,222
1133521,539
1133522,481
1133523,445
1133524,0
1133525,376
1133526,625
1133527,641
1133528,369
1133529,285
1133530,225
1133531,805
1133532,625
1133533,501
1133534,578
1133536,403
1133537,475
1133538,299
1133539,369
1133540,352
1133541,357
1133542,495
1133543,459
1133544,295
1133601,9
1133602,432
1133603,433
1133604,656
1133605,437
1133606,555
1133607,461
1133608,461
1133609,686
1133610,489
1133611,360
1133612,415
1133613,538
1133614,417
1133615,386
1133616,662
1133617,488
1133618,464
1133619,485
1133620,561
1133621,764
1133622,492
1133623,356
1133624,181
1133625,507
1133626,357
1133628,574
1133629,186
1133630,391
1133631,329
1133632,329
1133633,486
1133634,464
1133635,296
1133636,563
1133637,325
1133638,426
1133701,494
1133702,190
1133703,1238
1133704,257
1133705,497
1133706,513
1133707,765
1133708,376
1133709,1043
1133710,678
1133711,1061
1133713,634
1133714,1169
1133716,764
1133717,570
1133718,922
1133719,760
1133720,11
1133722,352
1133723,290
1133724,210
1133725,108
1133726,102
1133727,202
1133728,220
1133729,337
1133730,84
1133731,0
1133732,0
1133733,519
1133734,789
1133735,454
1133736,568
1133737,981
1133738,1114
1133739,0
1133740,393
1133741,0
1133743,306
1133744,408
1133745,0
1133746,253
1133747,575
1133748,245
1133749,647
1133750,0
1133751,610
1133752,133
1133753,9
1133754,403
1133755,98
1133756,917
1133757,29
1133758,1911
1133759,339
1133760,1582
1133761,264
1133801,312
1133802,574
1133803,1151
1133804,751
1133805,404
1133806,177
1133808,301
1133809,424
1133810,214
1133811,600
1133812,1635
1133813,469
1133814,699
1133815,1370
1133816,370
1133817,671
1133818,464
1133819,430
1133821,433
1133822,795
1133823,986
1133824,506
1133825,1803
1133826,598
1133827,577
1133828,783
1133829,346
1133830,852
1133831,725
1133832,2482
1133833,296
1133834,339
1133835,646
1133836,339
1133837,504
1133838,498
1133839,752
1133840,319
1133841,588
1133842,972
1133843,829
1133844,2568
1133845,922
1133846,439
1133847,1164
1133901,527
1133902,365
1133903,303
1133904,603
1133905,474
1133906,326
1133907,327
1133908,354
1133909,7
1133910,461
1133911,531
1133912,531
1133913,358
1133914,332
1133915,301
1133916,0
1133917,373
1133918,245
1133919,487
1133920,232
1133921,366
1133922,441
1133923,688
1133924,370
1133925,242
1133926,302
1133927,405
1133928,348
1133929,357
1133930,302
1133931,234
1133932,316
1133933,621
1133934,610
1133935,662
1133936,433
1133937,404
1133938,419
1133939,491
1133940,638
1133941,253
1133942,354
1133943,446
1133944,558
1133945,411
1133946,271
1133947,323
1134001,354
1134002,285
1134003,561
1134004,520
1134005,575
1134006,403
1134007,424
1134008,636
1134009,449
1134010,542
1134011,753
1134012,792
1134013,560
1134014,601
1134015,516
1134016,290
1134017,501
1134018,669
1134019,310
1134020,257
1134021,352
1134022,423
1134023,284
1134024,459
1134025,547
1134026,567
1134027,459
1134028,417
1134029,554
1134030,622
1134031,586
1134032,357
1134033,611
1134034,0
1134035,172
1134036,444
1134037,282
1134038,425
1134039,489
1134040,348
1134041,209
1134042,641
1134043,549
1134044,290
1134045,228
1134046,3
1134047,430
1134101,282
1134102,281
1134103,563
1134104,343
1134105,241
1134106,480
1134107,398
1134108,483
1134109,365
1134110,443
1134111,618
1134112,474
1134113,293
1134114,301
1134115,443
1134116,597
1134117,686
1134118,286
1134119,337
1134120,369
1134121,606
1134122,320
1134123,432
1134124,425
1134125,287
1134126,598
1134127,722
1134128,657
1134129,464
1134130,338
1134131,531
1134132,281
1134133,537
1134134,397
1134135,584
1134136,0
1134137,342
1134138,664
1134139,383
1134201,0
1134301,395
1134302,694
1134303,498
1134304,481
1134305,373
1134306,442
1134307,697
1134308,717
1134309,305
1134310,167
1134311,335
1134312,504
1134313,495
1134314,389
1134315,346
1134316,387
1134317,551
1134318,301
1134319,457
1134320,380
1134321,369
1134322,625
1134323,283
1134324,474
1134325,459
1134326,318
1134327,542
1134328,446
1134329,350
1134330,318
1134331,407
1134332,555
1134333,452
1134334,235
1134335,587
1134336,410
1134337,376
1134338,542
1134339,407
1134340,508
1134341,289
1134342,314
1134343,334
1134344,214
1134345,366
1134346,450
1134347,641
1134348,413
1134349,613
1134350,376
1134351,295
1134352,457
1134353,486
1134354,397
